id,year_month,uf,product,unit,volume,created_at
3066,2019-03-01,SE,OLEO DIESEL MARITIMO,m3,80,2022-06-14 09:28:16.189637-03
3067,2019-03-01,BA,OLEO DIESEL MARITIMO,m3,950,2022-06-14 09:28:16.189637-03
3068,2019-03-01,MG,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3069,2019-03-01,ES,OLEO DIESEL MARITIMO,m3,2366.2,2022-06-14 09:28:16.189637-03
3070,2019-03-01,RJ,OLEO DIESEL MARITIMO,m3,17686.941,2022-06-14 09:28:16.189637-03
3071,2019-03-01,SP,OLEO DIESEL MARITIMO,m3,2532.895,2022-06-14 09:28:16.189637-03
3072,2019-03-01,PR,OLEO DIESEL MARITIMO,m3,906.5,2022-06-14 09:28:16.189637-03
3073,2019-03-01,SC,OLEO DIESEL MARITIMO,m3,53272.881,2022-06-14 09:28:16.189637-03
3074,2019-03-01,RS,OLEO DIESEL MARITIMO,m3,1910,2022-06-14 09:28:16.189637-03
3075,2019-03-01,MS,OLEO DIESEL MARITIMO,m3,208,2022-06-14 09:28:16.189637-03
3076,2019-03-01,MT,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3077,2019-03-01,GO,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3078,2019-03-01,DF,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3079,2019-03-01,RO,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3080,2019-03-01,AC,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3081,2019-03-01,AM,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3082,2019-03-01,RR,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3083,2019-03-01,PA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3084,2019-03-01,AP,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3085,2019-03-01,TO,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3086,2019-03-01,MA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3087,2019-03-01,PI,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3088,2019-03-01,CE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3089,2019-03-01,RN,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3090,2019-03-01,PB,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3091,2019-03-01,PE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3092,2019-03-01,AL,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3093,2019-03-01,SE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3094,2019-03-01,BA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3095,2019-03-01,MG,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3096,2019-03-01,ES,OLEO DIESEL (OUTROS ),m3,25,2022-06-14 09:28:16.189637-03
3097,2019-03-01,RJ,OLEO DIESEL (OUTROS ),m3,907.5,2022-06-14 09:28:16.189637-03
3098,2019-03-01,SP,OLEO DIESEL (OUTROS ),m3,829,2022-06-14 09:28:16.189637-03
3099,2019-03-01,PR,OLEO DIESEL (OUTROS ),m3,57.19,2022-06-14 09:28:16.189637-03
3100,2019-03-01,SC,OLEO DIESEL (OUTROS ),m3,65,2022-06-14 09:28:16.189637-03
3101,2019-03-01,RS,OLEO DIESEL (OUTROS ),m3,10,2022-06-14 09:28:16.189637-03
3102,2019-03-01,MS,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3103,2019-03-01,MT,OLEO DIESEL (OUTROS ),m3,149,2022-06-14 09:28:16.189637-03
3104,2019-03-01,GO,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3105,2019-03-01,DF,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3106,2020-03-01,RO,OLEO DIESEL S-10,m3,38968.007,2022-06-14 09:28:16.189637-03
3107,2020-03-01,AC,OLEO DIESEL S-10,m3,2729.2,2022-06-14 09:28:16.189637-03
3108,2020-03-01,AM,OLEO DIESEL S-10,m3,9226.694,2022-06-14 09:28:16.189637-03
3109,2020-03-01,RR,OLEO DIESEL S-10,m3,5326.2,2022-06-14 09:28:16.189637-03
3110,2020-03-01,PA,OLEO DIESEL S-10,m3,97360.459,2022-06-14 09:28:16.189637-03
3111,2020-03-01,AP,OLEO DIESEL S-10,m3,1948.867,2022-06-14 09:28:16.189637-03
3112,2020-03-01,TO,OLEO DIESEL S-10,m3,489490.409,2022-06-14 09:28:16.189637-03
3113,2020-03-01,MA,OLEO DIESEL S-10,m3,0,2022-06-14 09:28:16.189637-03
3114,2020-03-01,PI,OLEO DIESEL S-10,m3,0,2022-06-14 09:28:16.189637-03
3115,2020-03-01,CE,OLEO DIESEL S-10,m3,0,2022-06-14 09:28:16.189637-03
3116,2020-03-01,RN,OLEO DIESEL S-10,m3,19213.5,2022-06-14 09:28:16.189637-03
3117,2020-03-01,PB,OLEO DIESEL S-10,m3,23889.28,2022-06-14 09:28:16.189637-03
3118,2020-03-01,PE,OLEO DIESEL S-10,m3,111814.45,2022-06-14 09:28:16.189637-03
3119,2020-03-01,AL,OLEO DIESEL S-10,m3,13174,2022-06-14 09:28:16.189637-03
3120,2020-03-01,SE,OLEO DIESEL S-10,m3,15255,2022-06-14 09:28:16.189637-03
3121,2020-03-01,BA,OLEO DIESEL S-10,m3,124601.48,2022-06-14 09:28:16.189637-03
3122,2020-03-01,MG,OLEO DIESEL S-10,m3,264510.364,2022-06-14 09:28:16.189637-03
3123,2020-03-01,ES,OLEO DIESEL S-10,m3,44309.401,2022-06-14 09:28:16.189637-03
3124,2020-03-01,RJ,OLEO DIESEL S-10,m3,122668.807,2022-06-14 09:28:16.189637-03
3125,2020-03-01,SP,OLEO DIESEL S-10,m3,4689406.733,2022-06-14 09:28:16.189637-03
3126,2020-03-01,PR,OLEO DIESEL S-10,m3,0,2022-06-14 09:28:16.189637-03
3127,2020-03-01,SC,OLEO DIESEL S-10,m3,0,2022-06-14 09:28:16.189637-03
3128,2020-03-01,RS,OLEO DIESEL S-10,m3,0,2022-06-14 09:28:16.189637-03
3129,2020-03-01,MS,OLEO DIESEL S-10,m3,69999.514,2022-06-14 09:28:16.189637-03
3130,2020-03-01,MT,OLEO DIESEL S-10,m3,147260.479,2022-06-14 09:28:16.189637-03
3131,2020-03-01,GO,OLEO DIESEL S-10,m3,137002.4,2022-06-14 09:28:16.189637-03
3132,2020-03-01,DF,OLEO DIESEL S-10,m3,17669,2022-06-14 09:28:16.189637-03
3133,2020-03-01,RO,OLEO DIESEL S-500,m3,37248.746,2022-06-14 09:28:16.189637-03
3134,2020-03-01,AC,OLEO DIESEL S-500,m3,9190.7,2022-06-14 09:28:16.189637-03
3135,2020-03-01,AM,OLEO DIESEL S-500,m3,36983.363,2022-06-14 09:28:16.189637-03
3136,2020-03-01,RR,OLEO DIESEL S-500,m3,34240.734,2022-06-14 09:28:16.189637-03
3137,2020-03-01,PA,OLEO DIESEL S-500,m3,84606.153,2022-06-14 09:28:16.189637-03
3138,2020-03-01,AP,OLEO DIESEL S-500,m3,60793.525,2022-06-14 09:28:16.189637-03
3139,2020-03-01,TO,OLEO DIESEL S-500,m3,0,2022-06-14 09:28:16.189637-03
3140,2020-03-01,MA,OLEO DIESEL S-500,m3,0,2022-06-14 09:28:16.189637-03
3141,2020-03-01,PI,OLEO DIESEL S-500,m3,0,2022-06-14 09:28:16.189637-03
3142,2020-03-01,CE,OLEO DIESEL S-500,m3,9049.6,2022-06-14 09:28:16.189637-03
3143,2020-03-01,RN,OLEO DIESEL S-500,m3,19552,2022-06-14 09:28:16.189637-03
3144,2020-03-01,PB,OLEO DIESEL S-500,m3,12767,2022-06-14 09:28:16.189637-03
3145,2020-03-01,PE,OLEO DIESEL S-500,m3,2353.8,2022-06-14 09:28:16.189637-03
3146,2020-03-01,AL,OLEO DIESEL S-500,m3,7381.5,2022-06-14 09:28:16.189637-03
3147,2020-03-01,SE,OLEO DIESEL S-500,m3,7136,2022-06-14 09:28:16.189637-03
3148,2020-03-01,BA,OLEO DIESEL S-500,m3,101373.021,2022-06-14 09:28:16.189637-03
3149,2020-03-01,MG,OLEO DIESEL S-500,m3,268613.929,2022-06-14 09:28:16.189637-03
3150,2020-03-01,ES,OLEO DIESEL S-500,m3,40113.03,2022-06-14 09:28:16.189637-03
3151,2020-03-01,RJ,OLEO DIESEL S-500,m3,446929.171,2022-06-14 09:28:16.189637-03
3152,2020-03-01,SP,OLEO DIESEL S-500,m3,0,2022-06-14 09:28:16.189637-03
3153,2020-03-01,PR,OLEO DIESEL S-500,m3,0,2022-06-14 09:28:16.189637-03
3154,2020-03-01,SC,OLEO DIESEL S-500,m3,0,2022-06-14 09:28:16.189637-03
3155,2020-03-01,RS,OLEO DIESEL S-500,m3,144939.599,2022-06-14 09:28:16.189637-03
3156,2020-03-01,MS,OLEO DIESEL S-500,m3,76233.664,2022-06-14 09:28:16.189637-03
3157,2020-03-01,MT,OLEO DIESEL S-500,m3,168693.955,2022-06-14 09:28:16.189637-03
3158,2020-03-01,GO,OLEO DIESEL S-500,m3,130110.2,2022-06-14 09:28:16.189637-03
3159,2020-03-01,DF,OLEO DIESEL S-500,m3,9256.5,2022-06-14 09:28:16.189637-03
3160,2020-03-01,RO,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3161,2020-03-01,AC,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3162,2020-03-01,AM,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3163,2020-03-01,RR,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3164,2020-03-01,PA,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3165,2020-03-01,AP,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3166,2020-03-01,TO,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3167,2020-03-01,MA,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3168,2020-03-01,PI,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3169,2020-03-01,CE,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3170,2020-03-01,RN,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3171,2020-03-01,PB,OLEO DIESEL S-1800,m3,35,2022-06-14 09:28:16.189637-03
3172,2020-03-01,PE,OLEO DIESEL S-1800,m3,307,2022-06-14 09:28:16.189637-03
3173,2020-03-01,AL,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3174,2020-03-01,SE,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3175,2020-03-01,BA,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3176,2020-03-01,MG,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3177,2020-03-01,ES,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3178,2020-03-01,RJ,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3179,2020-03-01,SP,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3180,2020-03-01,PR,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3181,2020-03-01,SC,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3182,2020-03-01,RS,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3183,2020-03-01,MS,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3184,2020-03-01,MT,OLEO DIESEL S-1800,m3,708,2022-06-14 09:28:16.189637-03
3185,2020-03-01,GO,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3186,2020-03-01,DF,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3187,2020-03-01,RO,OLEO DIESEL MARITIMO,m3,1817.6,2022-06-14 09:28:16.189637-03
3188,2020-03-01,AC,OLEO DIESEL MARITIMO,m3,114,2022-06-14 09:28:16.189637-03
3189,2020-03-01,AM,OLEO DIESEL MARITIMO,m3,13937.435,2022-06-14 09:28:16.189637-03
3190,2020-03-01,RR,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3191,2020-03-01,PA,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3192,2020-03-01,AP,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3193,2020-03-01,TO,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3194,2020-03-01,MA,OLEO DIESEL MARITIMO,m3,900,2022-06-14 09:28:16.189637-03
3195,2020-03-01,PI,OLEO DIESEL MARITIMO,m3,210,2022-06-14 09:28:16.189637-03
3196,2020-03-01,CE,OLEO DIESEL MARITIMO,m3,1266,2022-06-14 09:28:16.189637-03
3197,2020-03-01,RN,OLEO DIESEL MARITIMO,m3,555,2022-06-14 09:28:16.189637-03
3198,2020-03-01,PB,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3199,2020-03-01,PE,OLEO DIESEL MARITIMO,m3,80,2022-06-14 09:28:16.189637-03
3200,2020-03-01,AL,OLEO DIESEL MARITIMO,m3,40,2022-06-14 09:28:16.189637-03
3201,2020-03-01,SE,OLEO DIESEL MARITIMO,m3,75,2022-06-14 09:28:16.189637-03
3202,2020-03-01,BA,OLEO DIESEL MARITIMO,m3,1275,2022-06-14 09:28:16.189637-03
3203,2020-03-01,MG,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3204,2020-03-01,ES,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3205,2020-03-01,RJ,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3206,2020-03-01,SP,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3207,2020-03-01,PR,OLEO DIESEL MARITIMO,m3,800,2022-06-14 09:28:16.189637-03
3208,2020-03-01,SC,OLEO DIESEL MARITIMO,m3,5211.03,2022-06-14 09:28:16.189637-03
3209,2020-03-01,RS,OLEO DIESEL MARITIMO,m3,1935,2022-06-14 09:28:16.189637-03
3210,2020-03-01,MS,OLEO DIESEL MARITIMO,m3,100,2022-06-14 09:28:16.189637-03
3211,2020-03-01,MT,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3212,2020-03-01,GO,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3213,2020-03-01,DF,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3214,2020-03-01,RO,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3215,2020-03-01,AC,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3216,2020-03-01,AM,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3217,2020-03-01,RR,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3218,2020-03-01,PA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3219,2020-03-01,AP,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3220,2020-03-01,TO,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3221,2020-03-01,MA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3222,2020-03-01,PI,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3223,2020-03-01,CE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3224,2020-03-01,RN,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3225,2020-03-01,PB,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3226,2020-03-01,PE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3227,2020-03-01,AL,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3228,2020-03-01,SE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3229,2020-03-01,BA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3230,2020-03-01,MG,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3231,2020-03-01,ES,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3232,2020-03-01,RJ,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3233,2020-03-01,SP,OLEO DIESEL (OUTROS ),m3,923,2022-06-14 09:28:16.189637-03
3234,2020-03-01,PR,OLEO DIESEL (OUTROS ),m3,30,2022-06-14 09:28:16.189637-03
3235,2020-03-01,SC,OLEO DIESEL (OUTROS ),m3,5,2022-06-14 09:28:16.189637-03
3236,2020-03-01,RS,OLEO DIESEL (OUTROS ),m3,10,2022-06-14 09:28:16.189637-03
3237,2020-03-01,MS,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3238,2020-03-01,MT,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3239,2020-03-01,GO,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3240,2020-03-01,DF,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
3241,2013-04-01,RO,OLEO DIESEL S-10,m3,4700.67,2022-06-14 09:28:16.189637-03
3242,2013-04-01,AC,OLEO DIESEL S-10,m3,410,2022-06-14 09:28:16.189637-03
3243,2013-04-01,AM,OLEO DIESEL S-10,m3,3190.585,2022-06-14 09:28:16.189637-03
3244,2013-04-01,RR,OLEO DIESEL S-10,m3,13423.7,2022-06-14 09:28:16.189637-03
3245,2013-04-01,PA,OLEO DIESEL S-10,m3,41975.03,2022-06-14 09:28:16.189637-03
3246,2013-04-01,AP,OLEO DIESEL S-10,m3,891,2022-06-14 09:28:16.189637-03
3247,2013-04-01,TO,OLEO DIESEL S-10,m3,16054.1,2022-06-14 09:28:16.189637-03
3248,2013-04-01,MA,OLEO DIESEL S-10,m3,16496.8,2022-06-14 09:28:16.189637-03
3249,2013-04-01,PI,OLEO DIESEL S-10,m3,8265.4,2022-06-14 09:28:16.189637-03
3250,2013-04-01,CE,OLEO DIESEL S-10,m3,52901.601,2022-06-14 09:28:16.189637-03
3251,2013-04-01,RN,OLEO DIESEL S-10,m3,3486.5,2022-06-14 09:28:16.189637-03
3252,2013-04-01,PB,OLEO DIESEL S-10,m3,4308,2022-06-14 09:28:16.189637-03
3253,2013-04-01,PE,OLEO DIESEL S-10,m3,73727.45,2022-06-14 09:28:16.189637-03
3254,2013-04-01,AL,OLEO DIESEL S-10,m3,4124,2022-06-14 09:28:16.189637-03
3255,2013-04-01,SE,OLEO DIESEL S-10,m3,3978.6,2022-06-14 09:28:16.189637-03
3256,2013-04-01,BA,OLEO DIESEL S-10,m3,25274.123,2022-06-14 09:28:16.189637-03
3257,2013-04-01,MG,OLEO DIESEL S-10,m3,918233.889,2022-06-14 09:28:16.189637-03
3258,2013-04-01,ES,OLEO DIESEL S-10,m3,13948,2022-06-14 09:28:16.189637-03
3259,2013-04-01,RJ,OLEO DIESEL S-10,m3,94202.785,2022-06-14 09:28:16.189637-03
3260,2013-04-01,SP,OLEO DIESEL S-10,m3,285876.211,2022-06-14 09:28:16.189637-03
3261,2013-04-01,PR,OLEO DIESEL S-10,m3,74408.3,2022-06-14 09:28:16.189637-03
3262,2013-04-01,SC,OLEO DIESEL S-10,m3,38837.559,2022-06-14 09:28:16.189637-03
3263,2013-04-01,RS,OLEO DIESEL S-10,m3,41022.488,2022-06-14 09:28:16.189637-03
3264,2013-04-01,MS,OLEO DIESEL S-10,m3,14618.694,2022-06-14 09:28:16.189637-03
3265,2013-04-01,MT,OLEO DIESEL S-10,m3,21404.859,2022-06-14 09:28:16.189637-03
3266,2013-04-01,GO,OLEO DIESEL S-10,m3,20828.42,2022-06-14 09:28:16.189637-03
3267,2013-04-01,DF,OLEO DIESEL S-10,m3,3965.5,2022-06-14 09:28:16.189637-03
3268,2013-04-01,RO,OLEO DIESEL S-500,m3,290,2022-06-14 09:28:16.189637-03
3269,2013-04-01,AC,OLEO DIESEL S-500,m3,0,2022-06-14 09:28:16.189637-03
3270,2013-04-01,AM,OLEO DIESEL S-500,m3,3760,2022-06-14 09:28:16.189637-03
3271,2013-04-01,RR,OLEO DIESEL S-500,m3,10,2022-06-14 09:28:16.189637-03
3272,2013-04-01,PA,OLEO DIESEL S-500,m3,2260,2022-06-14 09:28:16.189637-03
3273,2013-04-01,AP,OLEO DIESEL S-500,m3,0,2022-06-14 09:28:16.189637-03
3274,2013-04-01,TO,OLEO DIESEL S-500,m3,30203.9,2022-06-14 09:28:16.189637-03
3275,2013-04-01,MA,OLEO DIESEL S-500,m3,91064.126,2022-06-14 09:28:16.189637-03
3276,2013-04-01,PI,OLEO DIESEL S-500,m3,38534.5,2022-06-14 09:28:16.189637-03
3277,2013-04-01,CE,OLEO DIESEL S-500,m3,1897,2022-06-14 09:28:16.189637-03
3278,2013-04-01,RN,OLEO DIESEL S-500,m3,812,2022-06-14 09:28:16.189637-03
3279,2013-04-01,PB,OLEO DIESEL S-500,m3,36670.84,2022-06-14 09:28:16.189637-03
3280,2013-04-01,PE,OLEO DIESEL S-500,m3,60474.62,2022-06-14 09:28:16.189637-03
3281,2013-04-01,AL,OLEO DIESEL S-500,m3,32000.185,2022-06-14 09:28:16.189637-03
3282,2013-04-01,SE,OLEO DIESEL S-500,m3,25872.1,2022-06-14 09:28:16.189637-03
3283,2013-04-01,BA,OLEO DIESEL S-500,m3,2276074.103,2022-06-14 09:28:16.189637-03
3284,2013-04-01,MG,OLEO DIESEL S-500,m3,189386.818,2022-06-14 09:28:16.189637-03
3285,2013-04-01,ES,OLEO DIESEL S-500,m3,80290.274,2022-06-14 09:28:16.189637-03
3286,2013-04-01,RJ,OLEO DIESEL S-500,m3,83121.974,2022-06-14 09:28:16.189637-03
3287,2013-04-01,SP,OLEO DIESEL S-500,m3,650259.106,2022-06-14 09:28:16.189637-03
3288,2013-04-01,PR,OLEO DIESEL S-500,m3,407355.384,2022-06-14 09:28:16.189637-03
3289,2013-04-01,SC,OLEO DIESEL S-500,m3,107368.074,2022-06-14 09:28:16.189637-03
3290,2013-04-01,RS,OLEO DIESEL S-500,m3,83742.748,2022-06-14 09:28:16.189637-03
3291,2013-04-01,MS,OLEO DIESEL S-500,m3,3030.57,2022-06-14 09:28:16.189637-03
3292,2013-04-01,MT,OLEO DIESEL S-500,m3,974.374,2022-06-14 09:28:16.189637-03
3293,2013-04-01,GO,OLEO DIESEL S-500,m3,661,2022-06-14 09:28:16.189637-03
3294,2013-04-01,DF,OLEO DIESEL S-500,m3,5,2022-06-14 09:28:16.189637-03
3295,2013-04-01,RO,OLEO DIESEL S-1800,m3,52522.464,2022-06-14 09:28:16.189637-03
3296,2013-04-01,AC,OLEO DIESEL S-1800,m3,145268.893,2022-06-14 09:28:16.189637-03
3297,2013-04-01,AM,OLEO DIESEL S-1800,m3,90608.085,2022-06-14 09:28:16.189637-03
3298,2013-04-01,RR,OLEO DIESEL S-1800,m3,8281.2,2022-06-14 09:28:16.189637-03
3299,2013-04-01,PA,OLEO DIESEL S-1800,m3,152303.698,2022-06-14 09:28:16.189637-03
3300,2013-04-01,AP,OLEO DIESEL S-1800,m3,40910.267,2022-06-14 09:28:16.189637-03
3301,2013-04-01,TO,OLEO DIESEL S-1800,m3,31922.35,2022-06-14 09:28:16.189637-03
3302,2013-04-01,MA,OLEO DIESEL S-1800,m3,60,2022-06-14 09:28:16.189637-03
3303,2013-04-01,PI,OLEO DIESEL S-1800,m3,10,2022-06-14 09:28:16.189637-03
3304,2013-04-01,CE,OLEO DIESEL S-1800,m3,42111,2022-06-14 09:28:16.189637-03
3305,2013-04-01,RN,OLEO DIESEL S-1800,m3,46602.033,2022-06-14 09:28:16.189637-03
3306,2013-04-01,PB,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3307,2013-04-01,PE,OLEO DIESEL S-1800,m3,15,2022-06-14 09:28:16.189637-03
3308,2013-04-01,AL,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3309,2013-04-01,SE,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
3310,2013-04-01,BA,OLEO DIESEL S-1800,m3,32,2022-06-14 09:28:16.189637-03
3311,2013-04-01,MG,OLEO DIESEL S-1800,m3,332609.284,2022-06-14 09:28:16.189637-03
3312,2013-04-01,ES,OLEO DIESEL S-1800,m3,437.2,2022-06-14 09:28:16.189637-03
3313,2013-04-01,RJ,OLEO DIESEL S-1800,m3,55684.496,2022-06-14 09:28:16.189637-03
3314,2013-04-01,SP,OLEO DIESEL S-1800,m3,269849.972,2022-06-14 09:28:16.189637-03
3315,2013-04-01,PR,OLEO DIESEL S-1800,m3,6105.91,2022-06-14 09:28:16.189637-03
3316,2013-04-01,SC,OLEO DIESEL S-1800,m3,58397.379,2022-06-14 09:28:16.189637-03
3317,2013-04-01,RS,OLEO DIESEL S-1800,m3,160593.818,2022-06-14 09:28:16.189637-03
3318,2013-04-01,MS,OLEO DIESEL S-1800,m3,88475.122,2022-06-14 09:28:16.189637-03
3319,2013-04-01,MT,OLEO DIESEL S-1800,m3,210521.598,2022-06-14 09:28:16.189637-03
3320,2013-04-01,GO,OLEO DIESEL S-1800,m3,224269.942,2022-06-14 09:28:16.189637-03
3321,2013-04-01,DF,OLEO DIESEL S-1800,m3,28358.4,2022-06-14 09:28:16.189637-03
3322,2013-04-01,RO,OLEO DIESEL MARITIMO,m3,18708.548,2022-06-14 09:28:16.189637-03
3323,2013-04-01,AC,OLEO DIESEL MARITIMO,m3,119.73,2022-06-14 09:28:16.189637-03
3324,2013-04-01,AM,OLEO DIESEL MARITIMO,m3,9709.044,2022-06-14 09:28:16.189637-03
3325,2013-04-01,RR,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3326,2013-04-01,PA,OLEO DIESEL MARITIMO,m3,7546.4,2022-06-14 09:28:16.189637-03
3327,2013-04-01,AP,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3328,2013-04-01,TO,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
3329,2013-04-01,MA,OLEO DIESEL MARITIMO,m3,492,2022-06-14 09:28:16.189637-03
3330,2013-04-01,PI,OLEO DIESEL MARITIMO,m3,275,2022-06-14 09:28:16.189637-03
3331,2013-04-01,CE,OLEO DIESEL MARITIMO,m3,480,2022-06-14 09:28:16.189637-03
3332,2013-04-01,RN,OLEO DIESEL MARITIMO,m3,1035,2022-06-14 09:28:16.189637-03
3333,2013-04-01,PB,OLEO DIESEL MARITIMO,m3,20,2022-06-14 09:28:16.189637-03
3334,2013-04-01,PE,OLEO DIESEL MARITIMO,m3,290,2022-06-14 09:28:16.189637-03
